id,text,is_complaint_true
2036,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2037,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2038,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2039,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2040,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2041,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2042,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2043,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2044,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2045,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2046,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2047,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2048,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2049,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2050,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2051,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2052,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2053,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2054,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2055,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2056,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2057,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2058,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2059,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2060,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2061,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2062,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2063,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2064,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2065,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2066,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2067,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2068,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2069,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2070,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2071,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2072,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2073,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2074,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2075,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2076,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2077,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2078,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2079,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2080,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2081,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2082,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2083,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2084,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2085,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2086,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2087,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2088,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2089,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2090,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2091,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2092,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2093,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2094,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2095,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2096,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2097,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2098,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2099,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2100,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2101,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2102,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2103,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2104,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2105,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
2106,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
2107,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
2108,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
2109,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
2110,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
2111,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
2112,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
2113,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
2114,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
